surah_id,verse_number,local_transliteration,ref1_transliteration,ref2_transliteration,char_similarity_ref1,char_similarity_ref2,token_similarity_ref1,token_similarity_ref2,flagged
14,10,Qālat rusuluhum afī l-lahi shakkun fāṭiri s-samāwāti wal-arḍi yadʿūkum liyaghfira lakum min dhunūbikum wayu-akhirakum ilā ajalim-musamman qālū in antum illā basharum-mith'lunā turīdūna an taṣuddūnā ʿammā kāna yaʿbudu ābāunā fatūnā bisul'ṭānim-mubīnin,Qaalat Rusuluhum afillaahi shakkun faatiris samaawaati wal ardi yad'ookum liyaghfira lakum min zunoobikum wa yu'akhkhirakum ilaaa ajalim musam maa; qaaloo in antum illaa basharum mislunaa tureedoona an tasuddoonaa 'ammaa kaana ya'budu aabaaa'unaa faatoonaa bisul taanim mubeen,Qalat rusuluhum afee Allahishakkun fatiri assamawati wal-ardiyadAAookum liyaghfira lakum min thunoobikumwayu-akhkhirakum ila ajalin musamman qaloo in antumilla basharun mithluna tureedoona an tasuddoonaAAamma kana yaAAbudu abaonafa/toona bisultanin mubeen,0.2672,0.3842,0.197,0.2105,Y
14,11,Qālat lahum rusuluhum in-naḥnu illā basharum-mith'lukum walākinna l-laha yamunnu ʿalā may-yashāu min ʿibādihi wamā kāna lanā an-natiyakum bisul'ṭānin illā bi-idh'ni l-lahi waʿalā l-lahi falyatawakkali l-mu'minūn,Qaalat lahum Rusuluhum in nahnu illaa basharum mislukum wa laakinnal laaha yamunnu 'alaa mai yashaaa'u min 'ibaadihee wa maa kaana lanaaa an naatiyakum bisul taanin illaa bi iznil laah; wa 'alal laahi falyatawakkalil mu'minonn,Qalat lahum rusuluhum in nahnuilla basharun mithlukum walakinna Allahayamunnu AAala man yashao min AAibadihi wamakana lana an na/tiyakum bisultanin illabi-ithni Allahi waAAala Allahifalyatawakkali almu/minoon,0.3187,0.3294,0.2,0.1538,Y
14,12,Wamā lanā allā natawakkala ʿalā l-lahi waqad hadānā subulanā walanaṣbiranna ʿalā mā ādhaytumūnā waʿalā l-lahi falyatawakkali l-mutawakilūn,Wa maa lanaa allaa natawakkala 'alal laahi wa qad hadaanaa subulanaa; wa lanasbiranna 'alaa maaa aazaitumoonaa; wa 'alal laahi falyatawakkalil mutawakkiloon,Wama lana allanatawakkala AAala Allahi waqad hadanasubulana walanasbiranna AAala ma athaytumoonawaAAala Allahi falyatawakkali almutawakkiloon,0.8789,0.9032,0.0323,0.2727,N
14,13,Waqāla alladhīna kafarū lirusulihim lanukh'rijannakum min arḍinā aw lataʿūdunna fī millatinā fa-awḥā ilayhim rabbuhum lanuh'likanna ẓ-ẓālimīn,Wa qaalal lazeena kafaroo li Rusulihim lanukhrijanna kum min aardinaaa aw lata'oo dunna fee millatinaa fa awhaaa ilaihim Rabbuhum lanuhlikannaz zalimeen,Waqala allatheena kafaroolirusulihim lanukhrijannakum min ardina awlataAAoodunna fee millatina faawha ilayhim rabbuhumlanuhlikanna aththalimeen,0.8669,0.8803,0.1053,0.1786,N
14,14,Walanus'kinannakumu l-arḍa min baʿdihim dhālika liman khāfa maqāmī wakhāfa waʿīd,Wa lanuskinan nakumul arda mim ba'dihim; zaalika liman khaafa maqaamee wa khaafa wa'eed,Walanuskinannakumu al-arda minbaAAdihim thalika liman khafa maqamee wakhafawaAAeed,0.8554,0.8889,0.0909,0.1667,N
14,15,Wa-is'taftaḥū wakhāba kullu jabbārin ʿanīdin,Wastaftahoo wa khaaba kullu jabbaarin 'aneed,Wastaftahoo wakhabakullu jabbarin AAaneed,0.8276,0.8235,0.1818,0.1,N
14,16,Miw-warāihi jahannamu wayus'qā mim-māin ṣadīdin,Minw waraaa'ihee jahannamu wa yusqaa mim maaa'in sadeed,Min wara-ihi jahannamu wayusqamin ma-in sadeed,0.8235,0.8602,0.125,0.0667,N
14,17,Yatajarraʿuhu walā yakādu yusīghuhu wayatīhi l-mawtu min kulli makāniw-wamā huwa bimayyitiw-wamin warāihi ʿadhābun ghalīẓun,Yatajarra'uhoo wa laa yakaadu yuseeghuhoo wa yaateehil mawtu min kulli makaaninw wa maa huwa bimaiyitinw wa minw waraaa'ihee 'azaabun ghaleez,YatajarraAAuhu wala yakaduyuseeghuhu waya/teehi almawtu min kulli makanin wamahuwa bimayyitin wamin wara-ihi AAathabun ghaleeth,0.8289,0.872,0.125,0.1379,N
14,18,Mathalu alladhīna kafarū birabbihim aʿmāluhum karamādin ish'taddat bihi r-rīḥu fī yawmin ʿāṣifil-lā yaqdirūna mimmā kasabū ʿalā shayin dhālika huwa ḍ-ḍalālu l-baʿīd,Masalul lazeena kafaroo bi Rabbihim a'maaluhum karamaadinish taddat bihir reehu fee yawmin 'aasif; laa yaqdiroona mimmaa kasaboo 'alaa shai'; zaalika huwad dalaalul ba'eed,Mathalu allatheena kafaroo birabbihimaAAmaluhum karamadin ishtaddat bihi arreehufee yawmin AAasifin la yaqdiroona mimmakasaboo AAala shay-in thalika huwa addalalualbaAAeed,0.8303,0.8478,0.0408,0.1538,N
14,19,Alam tara anna l-laha khalaqa s-samāwāti wal-arḍa bil-ḥaqi iy-yasha yudh'hib'kum wayati bikhalqin jadīdin,Alam tara annal laaha khalaqas samaawaati wal arda bilhaqq; iny yashaa yuzhibkum wa yaati bikhalqin jadeed,Alam tara anna Allaha khalaqa assamawatiwal-arda bilhaqqi in yasha/ yuthhibkumwaya/ti bikhalqin jadeed,0.8952,0.9029,0.1613,0.2593,N
14,20,Wamā dhālika ʿalā l-lahi biʿazīzin,Wa maa zaalika 'alal laahi bi 'azeez,Wama thalika AAala AllahibiAAazeez,0.7647,0.7647,0.0,0.1111,N
14,21,Wabarazū lillahi jamīʿan faqāla ḍ-ḍuʿafāu lilladhīna is'takbarū innā kunnā lakum tabaʿan fahal antum mugh'nūna ʿannā min ʿadhābi l-lahi min shayin qālū law hadānā l-lahu lahadaynākum sawāon ʿalaynā ajaziʿ'nā am ṣabarnā mā lanā mim-maḥīṣin,Wa barazoo lillaahi jamee'an faqaalad du'afaaa'u lillazeenas takbarooo innaa kunnaa lakum taba'an fahal antum mughnoona 'annaa min 'azaabil laahi min shai'; qaaloo law hadaanal laahu lahadai naakum sawaaa'un 'alainaaa ajazi'naa am sabarnaa maa lanaa mim mahees,Wabarazoo lillahi jameeAAan faqalaadduAAafao lillatheena istakbarooinna kunna lakum tabaAAan fahal antum mughnoonaAAanna min AAathabi Allahi min shay-in qaloolaw hadana Allahu lahadaynakum sawaonAAalayna ajaziAAna am sabarna malana min mahees,0.4178,0.575,0.0986,0.1818,Y
14,22,Waqāla sh-shayṭānu lammā quḍiya l-amru inna l-laha waʿadakum waʿda l-ḥaqi wawaʿadttukum fa-akhlaftukum wamā kāna liya ʿalaykum min sul'ṭānin illā an daʿawtukum fa-is'tajabtum lī falā talūmūnī walūmū anfusakum mā anā bimuṣ'rikhikum wamā antum bimuṣ'rikhiyya innī kafartu bimā ashraktumūni min qablu inna ẓ-ẓālimīna lahum ʿadhābun alīmun,Wa qaalash Shaitaanu lammaa qudiyal amru innal laaha wa'adakum wa'dal haqqi wa wa'attukum faakhlaftukum wa maa kaana liya 'alaikum min sultaanin illaaa an da'awtukum fastajabtum lee falaa taloomoonee wa loomooo anfusakum maaa ana bimusrikhikum wa maaa antum bimusrikhiyya innee kafartu bimaaa ashraktumooni min qabl; innaz zaalimeena lahum azaabun aleem,Waqala ashshaytanulamma qudiya al-amru inna Allaha waAAadakumwaAAda alhaqqi wawaAAadtukum faakhlaftukum wama kanaliya AAalaykum min sultanin illa an daAAawtukum fastajabtumlee fala taloomoonee waloomoo anfusakum ma anabimusrikhikum wama antum bimusrikhiyya inneekafartu bima ashraktumooni min qablu inna aththalimeenalahum AAathabun aleem,0.105,0.0446,0.1084,0.2029,Y
14,23,Wa-ud'khila alladhīna āmanū waʿamilū ṣ-ṣāliḥāti jannātin tajrī min taḥtihā l-anhāru khālidīna fīhā bi-idh'ni rabbihim taḥiyyatuhum fīhā salāmun,Wa udkhilal lazeena aamanoo wa 'amilus saalihaati Jannaatin tajree min tahtihal anhaaru khaalideena feehaa bi izni Rabbihim tahiyyatuhum feeha salaam,Waodkhila allatheena amanoowaAAamiloo assalihati jannatintajree min tahtiha al-anharu khalideenafeeha bi-ithni rabbihim tahiyyatuhum feehasalam,0.8522,0.8531,0.1389,0.1935,N
14,24,Alam tara kayfa ḍaraba l-lahu mathalan kalimatan ṭayyibatan kashajaratin ṭayyibatin aṣluhā thābituw-wafarʿuhā fī s-samā,Alam tara kaifa darabal laahu masalan kalimatan taiyibatan kashajaratin taiyibatin asluhaa saabitunw wa far'uhaa fis samaaa',Alam tara kayfa daraba Allahumathalan kalimatan tayyibatan kashajaratin tayyibatinasluha thabitun wafarAAuha fee assama/-,0.9008,0.9412,0.1333,0.3043,N
14,25,Tu'tī ukulahā kulla ḥīnin bi-idh'ni rabbihā wayaḍribu l-lahu l-amthāla lilnnāsi laʿallahum yatadhakkarūn,Tu'teee ukulahaa kulla heenim bi izni Rabbihaa; wa yadribul laahul amsaala linnaasi la'allahum yatazak karoon,Tu/tee okulaha kulla heeninbi-ithni rabbiha wayadribu Allahual-amthala linnasi laAAallahum yatathakkaroon,0.8396,0.8804,0.1,0.2083,N
14,26,Wamathalu kalimatin khabīthatin kashajaratin khabīthatin uj'tuthat min fawqi l-arḍi mā lahā min qarārin,Wa masalu kalimatin khabeesatin kashajaratin khabee satinij tussat min fawqil ardi maa lahaa min qaraar,Wamathalu kalimatin khabeethatinkashajaratin khabeethatin ijtuththat min fawqi al-ardi malaha min qarar,0.8544,0.9223,0.1739,0.2632,N
14,27,Yuthabbitu l-lahu alladhīna āmanū bil-qawli th-thābiti fī l-ḥayati d-dun'yā wafī l-ākhirati wayuḍillu l-lahu ẓ-ẓālimīna wayafʿalu l-lahu mā yashā,Yusabbitul laahul lazeena aamanoo bilqawlis saabiti fil hayaatid dunyaa wa fil Aakhirati wa yudillul laahuz zaalimeen; wa yaf'alul laahu maa yashaaa',Yuthabbitu Allahu allatheena amanoobilqawli aththabiti fee alhayatiaddunya wafee al-akhirati wayudilluAllahu aththalimeenawayafAAalu Allahu ma yasha/,0.8219,0.8396,0.0,0.125,N
14,28,Alam tara ilā alladhīna baddalū niʿ'mata l-lahi kuf'raw-wa-aḥallū qawmahum dāra l-bawār,Alam tara ilal lazeena baddaloo ni'matal laahi kufranw wa ahalloo qawmahum daaral bawaar,Alam tara ila allatheenabaddaloo niAAmata Allahi kufran waahalloo qawmahumdara albawar,0.8686,0.8555,0.1538,0.1304,N
14,29,Jahannama yaṣlawnahā wabi'sa l-qarār,Jahannama yaslawnahaa wa bi'sal qaraar,Jahannama yaslawnaha wabi/saalqarar,0.9459,0.9577,0.0909,0.4286,N
14,30,Wajaʿalū lillahi andādal-liyuḍillū ʿan sabīlihi qul tamattaʿū fa-inna maṣīrakum ilā n-nār,Wa ja'aloo lillaahi andaadal liyudilloo 'an sabeelih; qul tamatta'oo fa innaa maseerakum ilan Naar,WajaAAaloo lillahi andadanliyudilloo AAan sabeelihi qul tamattaAAoo fa-inna maseerakumila annar,0.8541,0.837,0.0714,0.1905,N
14,31,Qul liʿibādiya alladhīna āmanū yuqīmū ṣ-ṣalata wayunfiqū mimmā razaqnāhum sirraw-waʿalāniyatan min qabli ay-yatiya yawmul-lā bayʿun fīhi walā khilālun,Qul li'ibaadiyal lazeena aamanoo yuqeemus Salaata wa yunfiqoo mimmaa razaqnaahum sirranw wa 'alaaniyatam min qabli any yaatiya Yawmul laa bai'un feehi wa laa khilaal,Qul liAAibadiya allatheena amanooyuqeemoo assalata wayunfiqoo mimmarazaqnahum sirran waAAalaniyatan min qabli anya/tiya yawmun la bayAAun feehi wala khilal,0.8471,0.859,0.0976,0.1389,N
14,32,Al-lahu alladhī khalaqa s-samāwāti wal-arḍa wa-anzala mina s-samāi māan fa-akhraja bihi mina th-thamarāti riz'qal-lakum wasakhara lakumu l-ful'ka litajriya fī l-baḥri bi-amrihi wasakhara lakumu l-anhār,Allaahul lazee khalaqas samaawaati wal arda wa anzala minas samaaa'i maaa'an faakhraja bihee minas samaraati rizqal lakum wa sakhkhara lakumul fulka litajriya fil bahri bi amrihee wa sakhkhara lakumul anhaar,Allahu allathee khalaqa assamawatiwal-arda waanzala mina assama-i maanfaakhraja bihi mina aththamarati rizqan lakumwasakhkhara lakumu alfulka litajriya fee albahri bi-amrihiwasakhkhara lakumu al-anhar,0.0588,0.0549,0.1569,0.1957,Y
14,33,Wasakhara lakumu sh-shamsa wal-qamara dāibayni wasakhara lakumu al-layla wal-nahār,Wa sakhkhara lakumush shamsa walqamara daaa'ibaini wa sakhkhara lakumul laila wannahaar,Wasakhkhara lakumu ashshamsa walqamarada-ibayni wasakhkhara lakumu allayla wannahar,0.8757,0.9212,0.0526,0.0625,N
14,34,Waātākum min kulli mā sa-altumūhu wa-in taʿuddū niʿ'mata l-lahi lā tuḥ'ṣūhā inna l-insāna laẓalūmun kaffārun,Wa aataakum min kulli maa sa altumooh; wa in ta'uddoo ni'matal laahi laa tuhsoohaa; innal insaana lazaloo mun kaffaar,Waatakum min kulli masaaltumoohu wa-in taAAuddoo niAAmata Allahi la tuhsoohainna al-insana lathaloomun kaffar,0.861,0.8571,0.1429,0.25,N
14,35,Wa-idh qāla ib'rāhīmu rabbi ij'ʿal hādhā l-balada āminaw-wa-uj'nub'nī wabaniyya an-naʿbuda l-aṣnām,Wa iz qaala Ibraaheemu Rabbij 'al haazal balada aaminanw wajnubnee wa baniyya an na'budal asnaam,Wa-ith qala ibraheemurabbi ijAAal hatha albalada aminan wajnubneewabaniyya an naAAbuda al-asnam,0.8394,0.8497,0.0968,0.1429,N
14,36,Rabbi innahunna aḍlalna kathīram-mina n-nāsi faman tabiʿanī fa-innahu minnī waman ʿaṣānī fa-innaka ghafūrur-raḥīmun,Rabbi innahunna adlalna kaseeram minan naasi faman tabi'anee fa innahoo minnee wa man 'asaanee fa innaka Ghafoorur Raheem,Rabbi innahunna adlalna katheeranmina annasi faman tabiAAanee fa-innahu minneewaman AAasanee fa-innaka ghafoorun raheem,0.8596,0.8547,0.2069,0.2917,N
14,37,Rabbanā innī askantu min dhurriyyatī biwādin ghayri dhī zarʿin ʿinda baytika l-muḥarami rabbanā liyuqīmū ṣ-ṣalata fa-ij'ʿal afidatam-mina n-nāsi tahwī ilayhim wa-ur'zuq'hum mina th-thamarāti laʿallahum yashkurūn,Rabbanaaa inneee askantu min zurriyyatee biwaadin ghairi zee zar'in 'inda Baitikal Muharrami Rabbanaa liyuqeemus Salaata faj'al af'idatam minan naasi tahweee ilaihim warzuqhum minas samaraati la'allahum yashkuroon,Rabbana innee askantu min thurriyyateebiwadin ghayri thee zarAAin AAinda baytika almuharramirabbana liyuqeemoo assalata fajAAalaf-idatan mina annasi tahwee ilayhim warzuqhummina aththamarati laAAallahum yashkuroon,0.1087,0.1321,0.0328,0.1429,Y
14,38,Rabbanā innaka taʿlamu mā nukh'fī wamā nuʿ'linu wamā yakhfā ʿalā l-lahi min shayin fī l-arḍi walā fī s-samā,Rabbanaaa innaka ta'lamu maa nukhfee wa maa nu'lin; wa maa yakhfaa 'alal laahi min shai'in fil ardi wa laa fis samaaa',Rabbana innaka taAAlamu manukhfee wama nuAAlinu wama yakhfa AAalaAllahi min shay-in fee al-ardi wala fee assama/-,0.8739,0.8716,0.0833,0.25,N
14,39,Al-ḥamdu lillahi alladhī wahaba lī ʿalā l-kibari is'māʿīla wa-is'ḥāqa inna rabbī lasamīʿu d-duʿā,Alhamdu lillaahil lazee wahaba lee 'alal kibari Ismaa'eela wa Ishaaq; inna Rabbee lasamee'ud du'aaa,Alhamdu lillahi allatheewahaba lee AAala alkibari ismaAAeela wa-ishaqainna rabbee lasameeAAu adduAAa/-,0.7979,0.8061,0.129,0.0714,N
14,40,Rabbi ij'ʿalnī muqīma ṣ-ṣalati wamin dhurriyyatī rabbanā wataqabbal duʿā,Rabbij 'alnee muqeemas Salaati wa min zurriyyatee Rabbanaa wa taqabbal du'aaa',Rabbi ijAAalnee muqeema assalatiwamin thurriyyatee rabbana wtaqabbal duAAa/-,0.8378,0.8493,0.0,0.1176,N
14,41,Rabbanā igh'fir lī waliwālidayya walil'mu'minīna yawma yaqūmu l-ḥisāb,Rabbanagh fir lee wa liwaalidaiya wa lilmu'mineena Yawma yaqoomul hisaab,Rabbana ighfir lee waliwalidayyawalilmu/mineena yawma yaqoomu alhisab,0.8652,0.8986,0.1,0.1111,N
14,42,Walā taḥsabanna l-laha ghāfilan ʿammā yaʿmalu ẓ-ẓālimūna innamā yu-akhiruhum liyawmin tashkhaṣu fīhi l-abṣār,Wa laa tahsabannal laaha ghaafilan 'ammaa ya'maluz zaalimoon; innamaa yu'akh khiruhum li Yawmin tashkhasu feehil absaar,Wala tahsabanna Allahaghafilan AAamma yaAAmalu aththalimoonainnama yu-akhkhiruhum liyawmin tashkhasu feehial-absar,0.8889,0.8739,0.0625,0.2727,N
14,43,Muh'ṭiʿīna muq'niʿī ruūsihim lā yartaddu ilayhim ṭarfuhum wa-afidatuhum hawāon,Muhti'eena muqni'ee ru'oosihim laa yartaddu ilaihim tarfuhum wa af'idatuhum hawaaa',MuhtiAAeena muqniAAee ruoosihim layartaddu ilayhim tarfuhum waaf-idatuhum hawa/,0.85,0.859,0.1304,0.1053,N
14,44,Wa-andhiri n-nāsa yawma yatīhimu l-ʿadhābu fayaqūlu alladhīna ẓalamū rabbanā akhir'nā ilā ajalin qarībin-nujib daʿwataka wanattabiʿi r-rusula awalam takūnū aqsamtum min qablu mā lakum min zawālin,Wa anzirin naasa Yawma yaateehimul 'azaabu fa yaqoolul lazeena zalamoo Rabbanaaa akhkhirnaaa ilaaa ajalin qareebin nujib da'wataka wa nattabi 'ir Rusul; awalam takoonooo aqsamtum min qablu maa lakum min zawaal,Waanthiri annasa yawmaya/teehimu alAAathabu fayaqoolu allatheena thalamoorabbana akhkhirna ila ajalin qareebin nujibdaAAwataka wanattabiAAi arrusula awa lam takoonooaqsamtum min qablu ma lakum min zawal,0.0399,0.0353,0.18,0.1277,Y
14,45,Wasakantum fī masākini alladhīna ẓalamū anfusahum watabayyana lakum kayfa faʿalnā bihim waḍarabnā lakumu l-amthāl,Wa sakantum fee masaakinil lazeena zalamooo anfusahum wa tabaiyana lakum kaifa fa'alnaa bihim wa darabnaa lakumul amsaal,Wasakantum fee masakini allatheenathalamoo anfusahum watabayyana lakum kayfa faAAalnabihim wadarabna lakumu al-amthal,0.8584,0.913,0.1071,0.4737,N
14,46,Waqad makarū makrahum waʿinda l-lahi makruhum wa-in kāna makruhum litazūla min'hu l-jibāl,Wa qad makaroo makrahum wa 'indal laahi makruhum wa in kaana makruhum litazoola minhul jibaal,Waqad makaroo makrahum waAAinda Allahimakruhum wa-in kana makruhum litazoola minhu aljibal,0.9171,0.9162,0.1818,0.3,N
14,47,Falā taḥsabanna l-laha mukh'lifa waʿdihi rusulahu inna l-laha ʿazīzun dhū intiqāmin,Falaa tahsabannal laaha mukhlifa wa'dihee Rusulah; innal laaha 'azeezun zuntiqaam,Fala tahsabanna Allahamukhlifa waAAdihi rusulahu inna Allaha AAazeezun thoointiqam,0.8519,0.8606,0.0,0.2353,N
14,48,Yawma tubaddalu l-arḍu ghayra l-arḍi wal-samāwātu wabarazū lillahi l-wāḥidi l-qahār,Yawma tubaddalul ardu ghairal ardi wassamaawaatu wa barazoo lillaahil Waahidil Qahhaar,Yawma tubaddalu al-ardu ghayra al-ardiwassamawatu wabarazoo lillahi alwahidialqahhar,0.8876,0.9102,0.15,0.3125,N
14,49,Watarā l-muj'rimīna yawma-idhim-muqarranīna fī l-aṣfād,Wa taral mujrimeena Yawma 'izim muqarraneena filasfaad,Watara almujrimeena yawma-ithinmuqarraneena fee al-asfad,0.8598,0.8364,0.0667,0.2308,N
14,50,Sarābīluhum min qaṭirāniw-wataghshā wujūhahumu n-nār,Saraabeeluhum min qatiraaninw wa taghshaa wujoohahumun Naar,Sarabeeluhum min qatraninwataghsha wujoohahumu annar,0.8829,0.8846,0.0769,0.0909,N
14,51,Liyajziya l-lahu kulla nafsim-mā kasabat inna l-laha sarīʿu l-ḥisāb,Liyajziyal laahu kulla nafsim maa kasabat; innal laaha saree'ul hisaab,Liyajziya Allahu kulla nafsin makasabat inna Allaha sareeAAu alhisab,0.9118,0.8889,0.1579,0.1765,N
14,52,Hādhā balāghul-lilnnāsi waliyundharū bihi waliyaʿlamū annamā huwa ilāhuw-wāḥidun waliyadhakkara ulū l-albāb,Haaza balaaghul linnaasi wa liyunzaroo bihee wa liya'lamooo annamaa Huwa Illaahunw Waahidunw wa liyaz zakkara ulul albaab,Hatha balaghun linnasiwaliyuntharoo bihi waliyaAAlamoo annama huwa ilahunwahidun waliyaththakkara oloo al-albab,0.8333,0.8624,0.0345,0.1818,N
15,1,Alif-lam-ra til'ka āyātu l-kitābi waqur'ānim-mubīnin,Alif-Laaam-Raa; tilka Aayaatul Kitaabi wa Qur-aa-nim Mubeen,Alif-lam-ra tilka ayatualkitabi waqur-anin mubeen,0.8545,0.8911,0.0476,0.2667,N
15,2,Rubamā yawaddu alladhīna kafarū law kānū mus'limīn,Rubamaa yawaddul lazeena kafaroo law kaanoo muslimeen,Rubama yawaddu allatheenakafaroo law kanoo muslimeen,0.7961,0.8431,0.0714,0.2727,N
15,3,Dharhum yakulū wayatamattaʿū wayul'hihimu l-amalu fasawfa yaʿlamūn,Zarhum yaakuloo wa tatamatta'oo wa yulhihimul amalu fasawfa ya'lamoon,Tharhum ya/kuloo wayatamattaAAoowayulhihimu al-amalu fasawfa yaAAlamoon,0.8296,0.8467,0.1176,0.1333,N
15,4,Wamā ahlaknā min qaryatin illā walahā kitābum-maʿlūmun,Wa maaa ahlaknaa min qaryatin illaa wa lahaa kitaabum ma'loom,Wama ahlakna min qaryatin illawalaha kitabun maAAloom,0.8696,0.8972,0.125,0.3636,N
15,5,Mā tasbiqu min ummatin ajalahā wamā yastakhirūn,Maa tasbiqu min ummatin ajalahaa wa maa yastaakhiroon,Ma tasbiqu min ommatin ajalahawama yasta/khiroon,0.92,0.9263,0.2727,0.2727,N
15,6,Waqālū yāayyuhā alladhī nuzzila ʿalayhi dh-dhik'ru innaka lamajnūnun,Wa qaaloo yaaa aiyuhal lazee nuzzila 'alaihiz Zikru innaka lamajnoon,Waqaloo ya ayyuha allatheenuzzila AAalayhi aththikru innaka lamajnoon,0.7407,0.8175,0.1111,0.0588,N
15,7,Law mā tatīnā bil-malāikati in kunta mina ṣ-ṣādiqīn,Law maa taateenaa bil malaaa'ikati in kunta minas saadiqeen,Law ma ta/teena bilmala-ikatiin kunta mina assadiqeen,0.8727,0.8846,0.25,0.2667,N
15,8,Mā nunazzilu l-malāikata illā bil-ḥaqi wamā kānū idham-munẓarīn,Maa nunazzilul malaaa'i kata illaa bilhaqqi wa maa kaanooo izam munzareen,Ma nunazzilu almala-ikata illabilhaqqi wama kanoo ithan munthareen,0.8382,0.8527,0.0,0.1765,N
15,9,Innā naḥnu nazzalnā dh-dhik'ra wa-innā lahu laḥāfiẓūn,Innaa Nahnu nazalnaz Zikra wa Innaa lahoo lahaa fizoon,Inna nahnu nazzalna aththikrawa-inna lahu lahafithoon,0.8224,0.8679,0.1333,0.3636,N
15,10,Walaqad arsalnā min qablika fī shiyaʿi l-awalīn,Wa laqad arsalnaa min qablika fee shiya'il awwaleen,Walaqad arsalna min qablika feeshiyaAAi al-awwaleen,0.8776,0.8776,0.1333,0.3636,N
15,11,Wamā yatīhim mir-rasūlin illā kānū bihi yastahziūn,Wa maa yaateehim mir Rasoolin illaa kaanoo bihee yastahzi'oon,Wama ya/teehim min rasoolin illakanoo bihi yastahzi-oon,0.8108,0.8381,0.0588,0.1333,N
15,12,Kadhālika naslukuhu fī qulūbi l-muj'rimīn,kazaalika naslukuhoo fee quloobil mujrimeen,Kathalika naslukuhu fee quloobialmujrimeen,0.7857,0.8193,0.0,0.1,N
15,13,Lā yu'minūna bihi waqad khalat sunnatu l-awalīn,Laa yu'minoona bihee wa qad khalat sunnatul awwaleen,La yu/minoona bihi waqad khalatsunnatu al-awwaleen,0.8687,0.9072,0.125,0.3077,N
15,14,Walaw fataḥnā ʿalayhim bābam-mina s-samāi faẓallū fīhi yaʿrujūn,Wa law fatahnaa 'alaihim baabam minas samaaa'i fazaloo feehi ya'rujoon,Walaw fatahna AAalayhim babanmina assama-i fathalloo feehiyaAArujoon,0.8333,0.8092,0.0,0.125,N
15,15,Laqālū innamā sukkirat abṣārunā bal naḥnu qawmum-masḥūrūn,Laqaaloo innamaa sukkirat absaarunaa bal nahnu qawmum mashooroon,Laqaloo innama sukkirat absarunabal nahnu qawmun mashooroon,0.8926,0.8966,0.3333,0.25,N
15,16,Walaqad jaʿalnā fī s-samāi burūjaw-wazayyannāhā lilnnāẓirīn,Wa laqad ja'alnaa fissamaaa'i buroojanw wa zaiyannaahaa linnaazireen,Walaqad jaAAalna fee assama-iburoojan wazayyannaha linnathireen,0.8189,0.8197,0.0,0.1538,N
15,17,Waḥafiẓ'nāhā min kulli shayṭānir-rajīmin,Wa hafiznaahaa min kulli Shaitaanir rajeem,Wahafithnahamin kulli shaytanin rajeem,0.8537,0.8462,0.2,0.1111,N
15,18,Illā mani is'taraqa s-samʿa fa-atbaʿahu shihābum-mubīnun,Illaa manis taraqas sam'a fa atba'ahoo shihaabum mubeen,Illa mani istaraqa assamAAafaatbaAAahu shihabun mubeen,0.8468,0.8364,0.0526,0.1429,N
15,19,Wal-arḍa madadnāhā wa-alqaynā fīhā rawāsiya wa-anbatnā fīhā min kulli shayim-mawzūnin,Wal arda madadnaahaa wa alqainaa feehaa rawaasiya wa ambatnaa feehaa min kulli shai'im mawzoon,Wal-arda madadnahawaalqayna feeha rawasiya waanbatnafeeha min kulli shay-in mawzoon,0.8603,0.8929,0.25,0.2778,N
